state_name,district_name,crime_count,risk_level,id,year,state_code,district_code,registration_circles,Wildlife_Protection
Madhya Pradesh,Vidisha,6,High Risk,3905,2021,23,437,Vidisha,0.0
Madhya Pradesh,Vidisha,6,High Risk,4797,2022,23,437,Vidisha,0.0
Maharashtra,Ahmednagar,6,High Risk,410,2017,27,466,Ahmednagar,0.0
Maharashtra,Ahmednagar,6,High Risk,1263,2018,27,466,Ahmednagar,2.0
Maharashtra,Ahmednagar,6,High Risk,2124,2019,27,466,Ahmednagar,0.0
Maharashtra,Ahmednagar,6,High Risk,2978,2020,27,466,Ahmednagar,5.0
Maharashtra,Ahmednagar,6,High Risk,3908,2021,27,466,Ahmednagar,2.0
Maharashtra,Ahmednagar,6,High Risk,4802,2022,27,466,Ahmednagar,2.0
Maharashtra,Akola,6,High Risk,411,2017,27,467,Akola,0.0
Maharashtra,Akola,6,High Risk,1264,2018,27,467,Akola,0.0
Maharashtra,Akola,6,High Risk,2125,2019,27,467,Akola,0.0
Maharashtra,Akola,6,High Risk,2979,2020,27,467,Akola,0.0
Maharashtra,Akola,6,High Risk,3909,2021,27,467,Akola,1.0
Maharashtra,Akola,6,High Risk,4803,2022,27,467,Akola,0.0
Maharashtra,Amravati,12,High Risk,412,2017,27,468,Amravati Commr.,0.0
Maharashtra,Amravati,12,High Risk,413,2017,27,468,Amravati Rural,0.0
Maharashtra,Amravati,12,High Risk,1265,2018,27,468,Amravati Commr.,1.0
Maharashtra,Amravati,12,High Risk,1266,2018,27,468,Amravati Rural,0.0
Maharashtra,Amravati,12,High Risk,2126,2019,27,468,Amravati Commr.,3.0
Maharashtra,Amravati,12,High Risk,2127,2019,27,468,Amravati Rural,0.0
Maharashtra,Amravati,12,High Risk,2980,2020,27,468,Amravati Commr.,0.0
Maharashtra,Amravati,12,High Risk,2981,2020,27,468,Amravati Rural,0.0
Maharashtra,Amravati,12,High Risk,3910,2021,27,468,Amravati Commr.,1.0
Maharashtra,Amravati,12,High Risk,3911,2021,27,468,Amravati Rural,0.0
Maharashtra,Amravati,12,High Risk,4804,2022,27,468,Amravati Commr.,0.0
Maharashtra,Amravati,12,High Risk,4805,2022,27,468,Amravati Rural,0.0
Maharashtra,Aurangabad,17,High Risk,414,2017,27,469,Aurangabad Commr.,7.0
Maharashtra,Aurangabad,17,High Risk,415,2017,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,1267,2018,27,469,Aurangabad Commr.,7.0
Maharashtra,Aurangabad,17,High Risk,1268,2018,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,1310,2018,27,469,Aurangabad Railway,0.0
Maharashtra,Aurangabad,17,High Risk,2128,2019,27,469,Aurangabad Commr.,20.0
Maharashtra,Aurangabad,17,High Risk,2129,2019,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,2171,2019,27,469,Aurangabad Railway,0.0
Maharashtra,Aurangabad,17,High Risk,2982,2020,27,469,Aurangabad Commr.,18.0
Maharashtra,Aurangabad,17,High Risk,2983,2020,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,3025,2020,27,469,Aurangabad Railway,0.0
Maharashtra,Aurangabad,17,High Risk,3912,2021,27,469,Aurangabad Commr.,4.0
Maharashtra,Aurangabad,17,High Risk,3913,2021,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,3955,2021,27,469,Aurangabad Railway,0.0
Maharashtra,Aurangabad,17,High Risk,4806,2022,27,469,Aurangabad Commr.,7.0
Maharashtra,Aurangabad,17,High Risk,4807,2022,27,469,Aurangabad Rural,0.0
Maharashtra,Aurangabad,17,High Risk,4849,2022,27,469,Aurangabad Railway,0.0
Maharashtra,Beed,6,High Risk,416,2017,27,470,Beed,1.0
Maharashtra,Beed,6,High Risk,1269,2018,27,470,Beed,0.0
Maharashtra,Beed,6,High Risk,2130,2019,27,470,Beed,2.0
Maharashtra,Beed,6,High Risk,2984,2020,27,470,Beed,1.0
Maharashtra,Beed,6,High Risk,3914,2021,27,470,Beed,5.0
Maharashtra,Beed,6,High Risk,4808,2022,27,470,Beed,1.0
Maharashtra,Bhandara,6,High Risk,417,2017,27,471,Bhandara,0.0
Maharashtra,Bhandara,6,High Risk,1270,2018,27,471,Bhandara,0.0
Maharashtra,Bhandara,6,High Risk,2131,2019,27,471,Bhandara,0.0
Maharashtra,Bhandara,6,High Risk,2985,2020,27,471,Bhandara,0.0
Maharashtra,Bhandara,6,High Risk,3915,2021,27,471,Bhandara,1.0
Maharashtra,Bhandara,6,High Risk,4809,2022,27,471,Bhandara,3.0
Maharashtra,Buldhana,6,High Risk,418,2017,27,472,Buldhana,0.0
Maharashtra,Buldhana,6,High Risk,1271,2018,27,472,Buldhana,0.0
Maharashtra,Buldhana,6,High Risk,2132,2019,27,472,Buldhana,1.0
Maharashtra,Buldhana,6,High Risk,2986,2020,27,472,Buldhana,5.0
Maharashtra,Buldhana,6,High Risk,3916,2021,27,472,Buldhana,6.0
Maharashtra,Buldhana,6,High Risk,4810,2022,27,472,Buldhana,8.0
Maharashtra,Chandrapur,6,High Risk,419,2017,27,473,Chandrapur,3.0
Maharashtra,Chandrapur,6,High Risk,1272,2018,27,473,Chandrapur,3.0
Maharashtra,Chandrapur,6,High Risk,2133,2019,27,473,Chandrapur,3.0
Maharashtra,Chandrapur,6,High Risk,2987,2020,27,473,Chandrapur,4.0
Maharashtra,Chandrapur,6,High Risk,3917,2021,27,473,Chandrapur,1.0
Maharashtra,Chandrapur,6,High Risk,4811,2022,27,473,Chandrapur,2.0
Maharashtra,Dhule,6,High Risk,420,2017,27,474,Dhule,2.0
Maharashtra,Dhule,6,High Risk,1273,2018,27,474,Dhule,4.0
Maharashtra,Dhule,6,High Risk,2134,2019,27,474,Dhule,1.0
Maharashtra,Dhule,6,High Risk,2988,2020,27,474,Dhule,0.0
Maharashtra,Dhule,6,High Risk,3918,2021,27,474,Dhule,0.0
Maharashtra,Dhule,6,High Risk,4812,2022,27,474,Dhule,0.0
Maharashtra,Gadchiroli,6,High Risk,421,2017,27,475,Gadchiroli,0.0
Maharashtra,Gadchiroli,6,High Risk,1274,2018,27,475,Gadchiroli,1.0
Maharashtra,Gadchiroli,6,High Risk,2135,2019,27,475,Gadchiroli,0.0
Maharashtra,Gadchiroli,6,High Risk,2989,2020,27,475,Gadchiroli,1.0
Maharashtra,Gadchiroli,6,High Risk,3919,2021,27,475,Gadchiroli,1.0
Maharashtra,Gadchiroli,6,High Risk,4813,2022,27,475,Gadchiroli,3.0
Maharashtra,Gondia,6,High Risk,422,2017,27,476,Gondia,0.0
Maharashtra,Gondia,6,High Risk,1275,2018,27,476,Gondia,0.0
Maharashtra,Gondia,6,High Risk,2136,2019,27,476,Gondia,1.0
Maharashtra,Gondia,6,High Risk,2990,2020,27,476,Gondia,2.0
Maharashtra,Gondia,6,High Risk,3920,2021,27,476,Gondia,1.0
Maharashtra,Gondia,6,High Risk,4814,2022,27,476,Gondia,1.0
Maharashtra,Hingoli,6,High Risk,423,2017,27,477,Hingoli,0.0
Maharashtra,Hingoli,6,High Risk,1276,2018,27,477,Hingoli,0.0
Maharashtra,Hingoli,6,High Risk,2137,2019,27,477,Hingoli,1.0
Maharashtra,Hingoli,6,High Risk,2991,2020,27,477,Hingoli,1.0
Maharashtra,Hingoli,6,High Risk,3921,2021,27,477,Hingoli,1.0
Maharashtra,Hingoli,6,High Risk,4815,2022,27,477,Hingoli,0.0
Maharashtra,Jalgaon,6,High Risk,424,2017,27,478,Jalgaon,14.0
Maharashtra,Jalgaon,6,High Risk,1277,2018,27,478,Jalgaon,8.0
Maharashtra,Jalgaon,6,High Risk,2138,2019,27,478,Jalgaon,23.0
Maharashtra,Jalgaon,6,High Risk,2992,2020,27,478,Jalgaon,4.0
Maharashtra,Jalgaon,6,High Risk,3922,2021,27,478,Jalgaon,7.0
Maharashtra,Jalgaon,6,High Risk,4816,2022,27,478,Jalgaon,6.0
Maharashtra,Jalna,6,High Risk,425,2017,27,479,Jalna,1.0
Maharashtra,Jalna,6,High Risk,1278,2018,27,479,Jalna,0.0
Maharashtra,Jalna,6,High Risk,2139,2019,27,479,Jalna,3.0
Maharashtra,Jalna,6,High Risk,2993,2020,27,479,Jalna,0.0
Maharashtra,Jalna,6,High Risk,3923,2021,27,479,Jalna,1.0
Maharashtra,Jalna,6,High Risk,4817,2022,27,479,Jalna,0.0
Maharashtra,Kolhapur,6,High Risk,426,2017,27,480,Kolhapur,0.0
Maharashtra,Kolhapur,6,High Risk,1279,2018,27,480,Kolhapur,0.0
Maharashtra,Kolhapur,6,High Risk,2140,2019,27,480,Kolhapur,0.0
Maharashtra,Kolhapur,6,High Risk,2994,2020,27,480,Kolhapur,0.0
Maharashtra,Kolhapur,6,High Risk,3924,2021,27,480,Kolhapur,0.0
Maharashtra,Kolhapur,6,High Risk,4818,2022,27,480,Kolhapur,0.0
Maharashtra,Latur,6,High Risk,427,2017,27,481,Latur,0.0
Maharashtra,Latur,6,High Risk,1280,2018,27,481,Latur,0.0
Maharashtra,Latur,6,High Risk,2141,2019,27,481,Latur,0.0
Maharashtra,Latur,6,High Risk,2995,2020,27,481,Latur,0.0
Maharashtra,Latur,6,High Risk,3925,2021,27,481,Latur,0.0
Maharashtra,Latur,6,High Risk,4819,2022,27,481,Latur,0.0
Maharashtra,Mumbai,12,High Risk,428,2017,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,429,2017,27,482,Mumbai Railway,0.0
Maharashtra,Mumbai,12,High Risk,1281,2018,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,1282,2018,27,482,Mumbai Railway,4.0
Maharashtra,Mumbai,12,High Risk,2142,2019,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,2143,2019,27,482,Mumbai Railway,2.0
Maharashtra,Mumbai,12,High Risk,2996,2020,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,2997,2020,27,482,Mumbai Railway,1.0
Maharashtra,Mumbai,12,High Risk,3926,2021,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,3927,2021,27,482,Mumbai Railway,4.0
Maharashtra,Mumbai,12,High Risk,4820,2022,27,482,Mumbai Commr.,0.0
Maharashtra,Mumbai,12,High Risk,4821,2022,27,482,Mumbai Railway,0.0
Maharashtra,Mumbai Suburban,6,High Risk,437,2017,27,483,Navi Mumbai,0.0
Maharashtra,Mumbai Suburban,6,High Risk,1290,2018,27,483,Navi Mumbai,0.0
Maharashtra,Mumbai Suburban,6,High Risk,2151,2019,27,483,Navi Mumbai,1.0
Maharashtra,Mumbai Suburban,6,High Risk,3005,2020,27,483,Navi Mumbai,0.0
Maharashtra,Mumbai Suburban,6,High Risk,3935,2021,27,483,Navi Mumbai,0.0
Maharashtra,Mumbai Suburban,6,High Risk,4829,2022,27,483,Navi Mumbai,0.0
Maharashtra,Nagpur,18,High Risk,430,2017,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,431,2017,27,484,Nagpur Railway,1.0
Maharashtra,Nagpur,18,High Risk,432,2017,27,484,Nagpur Rural,0.0
Maharashtra,Nagpur,18,High Risk,1283,2018,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,1284,2018,27,484,Nagpur Railway,1.0
Maharashtra,Nagpur,18,High Risk,1285,2018,27,484,Nagpur Rural,0.0
Maharashtra,Nagpur,18,High Risk,2144,2019,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,2145,2019,27,484,Nagpur Railway,0.0
Maharashtra,Nagpur,18,High Risk,2146,2019,27,484,Nagpur Rural,0.0
Maharashtra,Nagpur,18,High Risk,2998,2020,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,2999,2020,27,484,Nagpur Railway,3.0
Maharashtra,Nagpur,18,High Risk,3000,2020,27,484,Nagpur Rural,0.0
Maharashtra,Nagpur,18,High Risk,3928,2021,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,3929,2021,27,484,Nagpur Railway,1.0
Maharashtra,Nagpur,18,High Risk,3930,2021,27,484,Nagpur Rural,0.0
Maharashtra,Nagpur,18,High Risk,4822,2022,27,484,Nagpur Commr.,0.0
Maharashtra,Nagpur,18,High Risk,4823,2022,27,484,Nagpur Railway,1.0
Maharashtra,Nagpur,18,High Risk,4824,2022,27,484,Nagpur Rural,0.0
Maharashtra,Nanded,6,High Risk,433,2017,27,485,Nanded,0.0
Maharashtra,Nanded,6,High Risk,1286,2018,27,485,Nanded,0.0
Maharashtra,Nanded,6,High Risk,2147,2019,27,485,Nanded,0.0
Maharashtra,Nanded,6,High Risk,3001,2020,27,485,Nanded,0.0
Maharashtra,Nanded,6,High Risk,3931,2021,27,485,Nanded,0.0
Maharashtra,Nanded,6,High Risk,4825,2022,27,485,Nanded,0.0
Maharashtra,Nandurbar,6,High Risk,434,2017,27,486,Nandurbar,0.0
Maharashtra,Nandurbar,6,High Risk,1287,2018,27,486,Nandurbar,0.0
Maharashtra,Nandurbar,6,High Risk,2148,2019,27,486,Nandurbar,0.0
Maharashtra,Nandurbar,6,High Risk,3002,2020,27,486,Nandurbar,0.0
Maharashtra,Nandurbar,6,High Risk,3932,2021,27,486,Nandurbar,0.0
Maharashtra,Nandurbar,6,High Risk,4826,2022,27,486,Nandurbar,0.0
Maharashtra,Nashik,12,High Risk,435,2017,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,436,2017,27,487,Nasik Rural,0.0
Maharashtra,Nashik,12,High Risk,1288,2018,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,1289,2018,27,487,Nasik Rural,0.0
Maharashtra,Nashik,12,High Risk,2149,2019,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,2150,2019,27,487,Nasik Rural,0.0
Maharashtra,Nashik,12,High Risk,3003,2020,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,3004,2020,27,487,Nasik Rural,0.0
Maharashtra,Nashik,12,High Risk,3933,2021,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,3934,2021,27,487,Nasik Rural,0.0
Maharashtra,Nashik,12,High Risk,4827,2022,27,487,Nasik Commr.,0.0
Maharashtra,Nashik,12,High Risk,4828,2022,27,487,Nasik Rural,0.0
Maharashtra,Osmanabad,6,High Risk,438,2017,27,488,Osmanabad,0.0
Maharashtra,Osmanabad,6,High Risk,1291,2018,27,488,Osmanabad,0.0
Maharashtra,Osmanabad,6,High Risk,2152,2019,27,488,Osmanabad,0.0
Maharashtra,Osmanabad,6,High Risk,3006,2020,27,488,Osmanabad,0.0
Maharashtra,Osmanabad,6,High Risk,3936,2021,27,488,Osmanabad,0.0
Maharashtra,Osmanabad,6,High Risk,4830,2022,27,488,Osmanabad,0.0
Maharashtra,Palghar,6,High Risk,439,2017,27,665,Palghar,0.0
Maharashtra,Palghar,6,High Risk,1292,2018,27,665,Palghar,0.0
Maharashtra,Palghar,6,High Risk,2153,2019,27,665,Palghar,0.0
Maharashtra,Palghar,6,High Risk,3007,2020,27,665,Palghar,0.0
Maharashtra,Palghar,6,High Risk,3937,2021,27,665,Palghar,0.0
Maharashtra,Palghar,6,High Risk,4831,2022,27,665,Palghar,0.0
Maharashtra,Parbhani,6,High Risk,440,2017,27,489,Parbhani,0.0
Maharashtra,Parbhani,6,High Risk,1293,2018,27,489,Parbhani,0.0
Maharashtra,Parbhani,6,High Risk,2154,2019,27,489,Parbhani,0.0
Maharashtra,Parbhani,6,High Risk,3008,2020,27,489,Parbhani,0.0
Maharashtra,Parbhani,6,High Risk,3938,2021,27,489,Parbhani,0.0
Maharashtra,Parbhani,6,High Risk,4832,2022,27,489,Parbhani,0.0
Maharashtra,Pune,23,High Risk,441,2017,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,442,2017,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,443,2017,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,1294,2018,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,1295,2018,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,1296,2018,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,1309,2018,27,490,Pimpri Chinchwad City,0.0
Maharashtra,Pune,23,High Risk,2155,2019,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,2156,2019,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,2157,2019,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,2170,2019,27,490,Pimpri Chinchwad City,0.0
Maharashtra,Pune,23,High Risk,3009,2020,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,3010,2020,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,3011,2020,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,3024,2020,27,490,Pimpri Chinchwad City,0.0
Maharashtra,Pune,23,High Risk,3939,2021,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,3940,2021,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,3941,2021,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,3954,2021,27,490,Pimpri Chinchwad City,0.0
Maharashtra,Pune,23,High Risk,4833,2022,27,490,Pune Commr.,0.0
Maharashtra,Pune,23,High Risk,4834,2022,27,490,Pune Railway,0.0
Maharashtra,Pune,23,High Risk,4835,2022,27,490,Pune Rural,0.0
Maharashtra,Pune,23,High Risk,4848,2022,27,490,Pimpri Chinchwad City,0.0
Maharashtra,Raigad,6,High Risk,444,2017,27,491,Raigad,0.0
Maharashtra,Raigad,6,High Risk,1297,2018,27,491,Raigad,0.0
Maharashtra,Raigad,6,High Risk,2158,2019,27,491,Raigad,0.0
Maharashtra,Raigad,6,High Risk,3012,2020,27,491,Raigad,1.0
Maharashtra,Raigad,6,High Risk,3942,2021,27,491,Raigad,0.0
Maharashtra,Raigad,6,High Risk,4836,2022,27,491,Raigad,0.0
Maharashtra,Ratnagiri,6,High Risk,445,2017,27,492,Ratnagiri,0.0
Maharashtra,Ratnagiri,6,High Risk,1298,2018,27,492,Ratnagiri,0.0
Maharashtra,Ratnagiri,6,High Risk,2159,2019,27,492,Ratnagiri,0.0
Maharashtra,Ratnagiri,6,High Risk,3013,2020,27,492,Ratnagiri,0.0
Maharashtra,Ratnagiri,6,High Risk,3943,2021,27,492,Ratnagiri,0.0
Maharashtra,Ratnagiri,6,High Risk,4837,2022,27,492,Ratnagiri,0.0
Maharashtra,Sangli,6,High Risk,446,2017,27,493,Sangli,0.0
Maharashtra,Sangli,6,High Risk,1299,2018,27,493,Sangli,0.0
Maharashtra,Sangli,6,High Risk,2160,2019,27,493,Sangli,0.0
Maharashtra,Sangli,6,High Risk,3014,2020,27,493,Sangli,0.0
Maharashtra,Sangli,6,High Risk,3944,2021,27,493,Sangli,0.0
Maharashtra,Sangli,6,High Risk,4838,2022,27,493,Sangli,0.0
Maharashtra,Satara,6,High Risk,447,2017,27,494,Satara,0.0
Maharashtra,Satara,6,High Risk,1300,2018,27,494,Satara,0.0
Maharashtra,Satara,6,High Risk,2161,2019,27,494,Satara,0.0
Maharashtra,Satara,6,High Risk,3015,2020,27,494,Satara,0.0
Maharashtra,Satara,6,High Risk,3945,2021,27,494,Satara,0.0
Maharashtra,Satara,6,High Risk,4839,2022,27,494,Satara,0.0
Maharashtra,Sindhudurg,6,High Risk,448,2017,27,495,Sindhudurg,0.0
Maharashtra,Sindhudurg,6,High Risk,1301,2018,27,495,Sindhudurg,0.0
Maharashtra,Sindhudurg,6,High Risk,2162,2019,27,495,Sindhudurg,0.0
Maharashtra,Sindhudurg,6,High Risk,3016,2020,27,495,Sindhudurg,0.0
Maharashtra,Sindhudurg,6,High Risk,3946,2021,27,495,Sindhudurg,1.0
Maharashtra,Sindhudurg,6,High Risk,4840,2022,27,495,Sindhudurg,0.0
Maharashtra,Solapur,12,High Risk,449,2017,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,450,2017,27,496,Solapur Rural,0.0
Maharashtra,Solapur,12,High Risk,1302,2018,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,1303,2018,27,496,Solapur Rural,0.0
Maharashtra,Solapur,12,High Risk,2163,2019,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,2164,2019,27,496,Solapur Rural,0.0
Maharashtra,Solapur,12,High Risk,3017,2020,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,3018,2020,27,496,Solapur Rural,0.0
Maharashtra,Solapur,12,High Risk,3947,2021,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,3948,2021,27,496,Solapur Rural,0.0
Maharashtra,Solapur,12,High Risk,4841,2022,27,496,Solapur Commr.,0.0
Maharashtra,Solapur,12,High Risk,4842,2022,27,496,Solapur Rural,0.0
Maharashtra,Thane,15,High Risk,451,2017,27,497,Thane Commr.,0.0
Maharashtra,Thane,15,High Risk,452,2017,27,497,Thane Rural,1.0
Maharashtra,Thane,15,High Risk,1304,2018,27,497,Thane Commr.,0.0
Maharashtra,Thane,15,High Risk,1305,2018,27,497,Thane Rural,0.0
Maharashtra,Thane,15,High Risk,2165,2019,27,497,Thane Commr.,1.0
Maharashtra,Thane,15,High Risk,2166,2019,27,497,Thane Rural,0.0
Maharashtra,Thane,15,High Risk,3019,2020,27,497,Thane Commr.,0.0
Maharashtra,Thane,15,High Risk,3020,2020,27,497,Thane Rural,0.0
Maharashtra,Thane,15,High Risk,3026,2020,27,497,Mira Bhayandar Vasai Virar Commr.,0.0
Maharashtra,Thane,15,High Risk,3949,2021,27,497,Thane Commr.,0.0
Maharashtra,Thane,15,High Risk,3950,2021,27,497,Thane Rural,0.0
Maharashtra,Thane,15,High Risk,3956,2021,27,497,Mira Bhayandar Vasai Virar Commr.,0.0
Maharashtra,Thane,15,High Risk,4843,2022,27,497,Thane Commr.,0.0
Maharashtra,Thane,15,High Risk,4844,2022,27,497,Thane Rural,0.0
Maharashtra,Thane,15,High Risk,4850,2022,27,497,Mira Bhayandar Vasai Virar Commr.,0.0
Maharashtra,Wardha,6,High Risk,453,2017,27,498,Wardha,0.0
Maharashtra,Wardha,6,High Risk,1306,2018,27,498,Wardha,0.0
Maharashtra,Wardha,6,High Risk,2167,2019,27,498,Wardha,1.0
Maharashtra,Wardha,6,High Risk,3021,2020,27,498,Wardha,0.0
Maharashtra,Wardha,6,High Risk,3951,2021,27,498,Wardha,0.0
Maharashtra,Wardha,6,High Risk,4845,2022,27,498,Wardha,0.0
Maharashtra,Washim,6,High Risk,454,2017,27,499,Washim,0.0
Maharashtra,Washim,6,High Risk,1307,2018,27,499,Washim,0.0
Maharashtra,Washim,6,High Risk,2168,2019,27,499,Washim,0.0
Maharashtra,Washim,6,High Risk,3022,2020,27,499,Washim,1.0
Maharashtra,Washim,6,High Risk,3952,2021,27,499,Washim,0.0
Maharashtra,Washim,6,High Risk,4846,2022,27,499,Washim,0.0
Maharashtra,Yavatmal,6,High Risk,455,2017,27,500,Yavatmal,0.0
Maharashtra,Yavatmal,6,High Risk,1308,2018,27,500,Yavatmal,0.0
Maharashtra,Yavatmal,6,High Risk,2169,2019,27,500,Yavatmal,0.0
Maharashtra,Yavatmal,6,High Risk,3023,2020,27,500,Yavatmal,0.0
Maharashtra,Yavatmal,6,High Risk,3953,2021,27,500,Yavatmal,0.0
Maharashtra,Yavatmal,6,High Risk,4847,2022,27,500,Yavatmal,0.0
Manipur,Bishnupur,6,High Risk,456,2017,14,252,Bishnupur,0.0
Manipur,Bishnupur,6,High Risk,1311,2018,14,252,Bishnupur,1.0
Manipur,Bishnupur,6,High Risk,2172,2019,14,252,Bishnupur,0.0
Manipur,Bishnupur,6,High Risk,3027,2020,14,252,Bishnupur,0.0
Manipur,Bishnupur,6,High Risk,3957,2021,14,252,Bishnupur,0.0
Manipur,Bishnupur,6,High Risk,4851,2022,14,252,Bishnupur,0.0
Manipur,Chandel,6,High Risk,457,2017,14,253,Chandel,0.0
Manipur,Chandel,6,High Risk,1312,2018,14,253,Chandel,0.0
Manipur,Chandel,6,High Risk,2173,2019,14,253,Chandel,0.0
Manipur,Chandel,6,High Risk,3028,2020,14,253,Chandel,0.0
Manipur,Chandel,6,High Risk,3958,2021,14,253,Chandel,0.0
Manipur,Chandel,6,High Risk,4852,2022,14,253,Chandel,0.0
Manipur,Churachandpur,6,High Risk,458,2017,14,254,Churachandpur,0.0
Manipur,Churachandpur,6,High Risk,1313,2018,14,254,Churachandpur,0.0
Manipur,Churachandpur,6,High Risk,2174,2019,14,254,Churachandpur,0.0
Manipur,Churachandpur,6,High Risk,3029,2020,14,254,Churachandpur,0.0
Manipur,Churachandpur,6,High Risk,3959,2021,14,254,Churachandpur,0.0
Manipur,Churachandpur,6,High Risk,4853,2022,14,254,Churachandpur,0.0
Manipur,Imphal East,6,High Risk,460,2017,14,255,Imphal East,0.0
Manipur,Imphal East,6,High Risk,1315,2018,14,255,Imphal East,0.0
Manipur,Imphal East,6,High Risk,2176,2019,14,255,Imphal East,0.0
Manipur,Imphal East,6,High Risk,3031,2020,14,255,Imphal East,0.0
Manipur,Imphal East,6,High Risk,3961,2021,14,255,Imphal East,0.0
Manipur,Imphal East,6,High Risk,4855,2022,14,255,Imphal East,0.0
Manipur,Imphal West,16,High Risk,459,2017,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,461,2017,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,1314,2018,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,1316,2018,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,2175,2019,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,2177,2019,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,2189,2019,14,256,Narcotic,0.0
Manipur,Imphal West,16,High Risk,3030,2020,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,3032,2020,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,3044,2020,14,256,Narcotic,0.0
Manipur,Imphal West,16,High Risk,3960,2021,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,3962,2021,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,3974,2021,14,256,Narcotic,0.0
Manipur,Imphal West,16,High Risk,4854,2022,14,256,Cid,0.0
Manipur,Imphal West,16,High Risk,4856,2022,14,256,Imphal West,0.0
Manipur,Imphal West,16,High Risk,4868,2022,14,256,Narcotic,0.0
Manipur,Jiribam,4,Low Risk,2185,2019,14,713,Jiribam,0.0
Manipur,Jiribam,4,Low Risk,3040,2020,14,713,Jiribam,0.0
Manipur,Jiribam,4,Low Risk,3970,2021,14,713,Jiribam,0.0
Manipur,Jiribam,4,Low Risk,4864,2022,14,713,Jiribam,0.0
Manipur,Kakching,4,Low Risk,2182,2019,14,711,Kakching,0.0
Manipur,Kakching,4,Low Risk,3037,2020,14,711,Kakching,0.0
Manipur,Kakching,4,Low Risk,3967,2021,14,711,Kakching,0.0
Manipur,Kakching,4,Low Risk,4861,2022,14,711,Kakching,0.0
Manipur,Kamjong,4,Low Risk,2183,2019,14,717,Kamjong,0.0
Manipur,Kamjong,4,Low Risk,3038,2020,14,717,Kamjong,0.0
Manipur,Kamjong,4,Low Risk,3968,2021,14,717,Kamjong,0.0
Manipur,Kamjong,4,Low Risk,4862,2022,14,717,Kamjong,0.0
Manipur,Kangpokpi,4,Low Risk,2184,2019,14,712,Kangpokpi,0.0
Manipur,Kangpokpi,4,Low Risk,3039,2020,14,712,Kangpokpi,0.0
